LogRooms, LogIncome, LogPeople, ElHeat, SheOnly, PeakHeat, CookEl, PoolFilt, AirRev, AirCond, MWave, Dish, Dryer, ElecCost
1.79175946922805,8.77955745588373,0.693147180559945,1,0,0,1,0,0,0,0,0,0,306
2.07944154167984,11.0020998412042,1.38629436111989,1,0,0,0,0,0,0,0,1,0,386
1.94591014905531,9.73506890091116,1.09861228866811,0,0,0,0,0,1,1,0,0,0,388
1.94591014905531,10.4282160814711,1.09861228866811,1,0,0,1,0,0,1,1,0,0,561
2.19722457733622,8.77955745588373,0,0,1,0,0,0,0,1,1,0,0,186
2.07944154167984,10.1145585226161,0.693147180559945,1,0,0,1,0,1,1,0,0,0,578
1.79175946922805,9.73506890091116,1.09861228866811,0,1,0,0,0,0,1,0,0,0,258
1.79175946922805,10.1145585226161,1.6094379124341,0,1,0,0,0,0,1,0,0,1,321
2.07944154167984,9.568014816248,1.6094379124341,0,0,0,1,0,1,1,0,0,0,460
1.94591014905531,10.1145585226161,0.693147180559945,1,0,0,1,0,1,1,0,0,1,405
1.79175946922805,8.26873183211774,0,1,0,0,1,0,0,0,0,0,0,95
2.07944154167984,10.5713169251118,0.693147180559945,1,0,0,0,0,1,1,1,1,1,230
2.19722457733622,10.2146419811731,1.09861228866811,0,0,0,1,0,1,1,1,0,1,483
1.6094379124341,9.04192172035122,0.693147180559945,0,1,0,0,0,0,1,1,0,1,425
1.6094379124341,8.26873183211774,0,1,0,1,1,0,0,0,0,0,1,229
1.79175946922805,10.0033328875058,1.09861228866811,0,1,0,1,0,0,1,0,0,0,304
1.79175946922805,10.3056137593788,0,0,0,0,1,0,1,1,0,1,1,673
1.79175946922805,8.77955745588373,1.09861228866811,1,0,0,1,0,0,1,0,0,1,607
1.79175946922805,9.18502256399189,1.38629436111989,0,1,0,0,0,0,1,0,0,0,280
1.79175946922805,8.26873183211774,1.09861228866811,0,0,0,0,0,0,0,0,0,0,252
1.79175946922805,9.18502256399189,1.38629436111989,0,1,0,1,0,0,0,0,0,1,326
1.94591014905531,9.04192172035122,1.09861228866811,1,0,0,1,0,1,1,1,0,0,637
1.94591014905531,10.1145585226161,1.6094379124341,0,0,0,1,1,0,0,0,0,1,543
1.79175946922805,9.04192172035122,0.693147180559945,0,1,0,0,0,1,1,0,0,0,179
1.94591014905531,10.1145585226161,0,1,0,0,1,0,0,0,0,0,0,551
1.79175946922805,8.26873183211774,0,0,0,1,0,0,0,0,0,0,0,268
1.79175946922805,9.36734412078585,0.693147180559945,1,0,0,1,0,1,1,0,0,0,197
1.79175946922805,9.04192172035122,1.38629436111989,0,0,1,1,0,1,1,0,1,0,705
1.94591014905531,10.5713169251118,1.09861228866811,0,1,0,1,0,0,1,0,0,0,391
2.30258509299405,8.26873183211774,0,0,0,1,1,0,0,1,0,0,0,279
1.94591014905531,8.26873183211774,0.693147180559945,1,0,1,1,0,0,0,0,0,0,376
2.30258509299405,10.0033328875058,1.38629436111989,0,1,0,1,0,0,1,0,0,1,281
2.07944154167984,10.6964800680658,1.38629436111989,0,1,0,1,0,1,1,1,0,1,761
1.94591014905531,9.36734412078585,0.693147180559945,0,0,0,1,0,1,1,0,0,0,321
1.79175946922805,9.73506890091116,1.38629436111989,0,1,0,1,0,1,1,0,0,1,397
1.94591014905531,8.77955745588373,0.693147180559945,1,0,0,1,0,0,1,0,0,0,283
1.79175946922805,9.87816974455184,1.38629436111989,0,0,0,0,0,0,1,0,0,1,745
1.6094379124341,9.04192172035122,0.693147180559945,0,0,0,0,0,1,1,0,0,0,253
1.94591014905531,9.87816974455184,1.6094379124341,0,0,0,1,0,0,1,0,0,1,427
2.07944154167984,8.77955745588373,1.09861228866811,0,0,0,0,0,1,1,0,0,0,341
2.07944154167984,8.26873183211774,1.09861228866811,1,0,1,0,0,0,0,1,0,1,403
1.6094379124341,9.04192172035122,0.693147180559945,0,1,0,0,0,0,1,0,0,0,155
1.94591014905531,10.0033328875058,1.38629436111989,0,1,0,1,0,1,1,0,0,0,400
1.79175946922805,10.1145585226161,0.693147180559945,0,1,0,0,0,0,1,0,0,0,416
1.38629436111989,8.26873183211774,0,0,0,0,0,0,0,1,0,0,0,187
1.6094379124341,9.87816974455184,0,1,0,0,0,0,0,0,0,0,0,150
2.30258509299405,10.2146419811731,1.09861228866811,0,0,0,1,0,0,1,0,1,1,680
2.19722457733622,11.0020998412042,1.38629436111989,0,1,0,1,1,1,1,0,1,1,591
2.19722457733622,10.0033328875058,1.38629436111989,0,0,0,0,0,1,1,0,0,0,475
1.6094379124341,9.73506890091116,0,1,0,0,0,0,1,1,0,0,0,187
1.79175946922805,10.4282160814711,1.38629436111989,1,0,0,1,0,0,0,0,0,0,286
1.6094379124341,9.18502256399189,0.693147180559945,1,0,0,0,0,1,1,0,0,0,136
1.79175946922805,9.87816974455184,0,0,0,0,1,0,0,0,0,0,1,235
1.79175946922805,10.2146419811731,1.09861228866811,0,1,0,0,0,0,1,0,0,1,493
2.07944154167984,9.87816974455184,1.09861228866811,0,1,0,0,0,0,1,1,0,1,344
2.19722457733622,11.0020998412042,0.693147180559945,0,1,1,1,0,0,1,1,1,1,1165
2.07944154167984,9.36734412078585,0.693147180559945,1,0,0,1,0,1,1,0,0,0,356
1.79175946922805,10.2146419811731,1.38629436111989,0,1,0,1,0,0,1,1,0,1,374
1.94591014905531,10.0033328875058,0.693147180559945,0,1,0,1,0,1,1,1,0,1,343
2.19722457733622,8.26873183211774,0,0,0,0,0,0,0,0,0,0,0,201
2.07944154167984,9.73506890091116,1.09861228866811,0,1,0,1,0,0,1,0,0,0,376
1.79175946922805,8.26873183211774,0,1,0,1,1,0,0,1,0,0,1,320
2.07944154167984,10.6964800680658,1.09861228866811,0,1,0,1,0,0,0,0,0,0,486
2.19722457733622,10.4282160814711,1.09861228866811,0,1,0,1,1,0,1,1,0,1,893
1.79175946922805,9.04192172035122,0.693147180559945,1,0,0,1,0,1,1,0,0,0,226
1.38629436111989,8.26873183211774,0,1,0,0,1,0,0,0,0,0,0,297
1.79175946922805,8.77955745588373,0.693147180559945,0,0,0,0,0,1,1,1,0,1,412
1.79175946922805,9.87816974455184,1.09861228866811,0,1,0,0,0,1,1,1,0,0,373
2.07944154167984,10.4282160814711,1.09861228866811,0,1,0,0,0,1,1,0,0,0,535
1.94591014905531,9.04192172035122,0.693147180559945,1,0,0,0,0,0,0,0,0,0,153
1.94591014905531,9.18502256399189,0,0,1,0,1,0,0,0,0,0,0,392
2.07944154167984,9.18502256399189,0.693147180559945,1,0,0,1,0,0,0,0,0,1,740
1.79175946922805,10.1145585226161,1.38629436111989,0,0,0,1,0,1,1,1,1,1,775
1.94591014905531,9.04192172035122,0.693147180559945,1,0,0,0,0,0,1,0,0,0,367
1.94591014905531,9.87816974455184,1.09861228866811,0,1,0,0,0,0,0,0,1,1,368
1.6094379124341,10.0033328875058,0,1,0,0,0,0,1,1,0,0,0,225
1.79175946922805,9.04192172035122,0.693147180559945,0,1,0,1,0,1,1,0,0,0,648
2.07944154167984,10.2146419811731,0.693147180559945,0,1,0,1,0,0,0,0,0,1,560
2.07944154167984,10.3056137593788,1.09861228866811,0,1,0,0,0,0,1,1,1,0,395
1.79175946922805,8.26873183211774,0,0,0,0,0,0,0,1,0,0,0,70
2.07944154167984,10.4282160814711,1.38629436111989,0,1,0,0,1,0,0,0,0,0,218
1.94591014905531,8.26873183211774,0,0,1,0,0,0,0,1,0,0,0,167
1.79175946922805,9.04192172035122,1.09861228866811,0,0,0,0,0,0,1,0,0,0,191
1.94591014905531,10.1145585226161,1.6094379124341,0,0,0,1,0,0,1,0,0,1,331
1.94591014905531,8.77955745588373,0,1,0,0,1,0,0,1,0,0,0,329
1.79175946922805,10.0033328875058,1.09861228866811,0,1,0,0,0,0,1,0,0,1,277
1.94591014905531,9.568014816248,1.6094379124341,1,0,0,1,0,1,1,0,0,1,600
1.94591014905531,10.2146419811731,0.693147180559945,0,0,0,0,0,0,0,0,0,0,99
1.79175946922805,9.73506890091116,1.09861228866811,0,1,0,1,0,0,0,1,0,1,261
2.07944154167984,10.5713169251118,0.693147180559945,0,1,0,1,0,0,1,1,1,0,811
1.38629436111989,8.77955745588373,0,1,0,0,0,0,0,1,0,0,0,117
2.07944154167984,9.36734412078585,1.38629436111989,0,0,0,0,0,1,1,0,0,1,291
1.38629436111989,8.26873183211774,0,1,0,1,1,0,0,0,0,0,1,365
1.6094379124341,10.3056137593788,0,0,0,0,0,0,0,0,0,0,0,81
1.6094379124341,9.04192172035122,0.693147180559945,0,1,0,1,0,0,1,0,0,1,290
2.30258509299405,10.3056137593788,1.6094379124341,0,1,0,0,1,1,1,1,1,1,1216
1.94591014905531,9.04192172035122,0.693147180559945,1,0,0,1,0,1,1,1,0,1,460
1.79175946922805,10.5713169251118,0.693147180559945,0,0,0,0,0,0,1,1,0,1,476
1.38629436111989,9.36734412078585,0.693147180559945,1,0,1,1,0,1,1,0,0,0,320
1.94591014905531,10.4282160814711,0,1,0,0,1,0,0,0,0,0,0,198
1.6094379124341,8.77955745588373,1.09861228866811,0,1,0,0,0,0,1,0,0,0,367
2.30258509299405,10.807705703176,1.09861228866811,0,0,0,1,1,1,1,0,0,1,548
1.94591014905531,10.2146419811731,1.38629436111989,1,0,0,1,0,1,1,0,1,1,554
1.94591014905531,9.04192172035122,0.693147180559945,0,1,0,1,0,0,1,1,0,1,463
2.07944154167984,10.6964800680658,1.09861228866811,1,0,0,0,0,0,0,0,0,1,501
1.79175946922805,9.04192172035122,1.09861228866811,0,1,0,0,0,1,1,0,0,1,211
2.07944154167984,10.6964800680658,1.09861228866811,0,0,0,0,0,1,1,0,1,1,412
1.79175946922805,10.3056137593788,1.09861228866811,1,0,1,1,0,0,0,0,1,1,886
2.19722457733622,8.26873183211774,1.09861228866811,0,1,0,0,0,1,1,0,0,0,403
1.79175946922805,8.26873183211774,1.09861228866811,0,0,0,0,0,0,0,0,0,0,201
2.07944154167984,9.36734412078585,0.693147180559945,0,1,0,0,0,0,1,1,0,1,443
1.94591014905531,8.26873183211774,0,1,0,1,1,0,0,0,1,0,0,398
1.38629436111989,8.77955745588373,0.693147180559945,0,1,0,0,0,0,0,0,0,0,165
2.19722457733622,10.0033328875058,0.693147180559945,0,1,0,1,0,1,1,1,1,1,568
1.79175946922805,9.04192172035122,0.693147180559945,0,0,0,0,0,0,0,0,0,0,406
2.30258509299405,10.1145585226161,1.6094379124341,0,1,0,1,0,1,1,1,1,1,624
2.07944154167984,10.4282160814711,1.38629436111989,0,1,0,1,1,0,1,1,0,1,258
1.94591014905531,9.568014816248,1.09861228866811,0,1,0,1,0,1,1,1,1,0,231
1.94591014905531,9.568014816248,0,0,1,0,0,0,0,0,0,0,0,144
1.79175946922805,9.36734412078585,0.693147180559945,0,1,0,0,0,1,1,1,1,1,433
1.79175946922805,9.87816974455184,0.693147180559945,0,0,1,1,0,0,1,1,0,0,505
2.07944154167984,10.0033328875058,0.693147180559945,0,1,0,1,0,0,1,0,0,1,430
2.07944154167984,9.18502256399189,1.09861228866811,0,1,0,1,0,0,0,0,0,1,429
1.79175946922805,9.568014816248,1.09861228866811,0,1,0,1,0,0,0,1,0,1,183
2.07944154167984,10.4282160814711,1.38629436111989,0,0,0,1,0,1,1,0,1,1,429
1.6094379124341,8.26873183211774,0.693147180559945,1,0,1,1,0,1,1,0,0,0,232
1.79175946922805,9.04192172035122,1.09861228866811,1,0,0,1,0,0,0,0,0,1,474
2.30258509299405,9.36734412078585,1.38629436111989,0,0,0,0,0,1,1,0,0,0,303
1.79175946922805,8.77955745588373,0.693147180559945,0,0,0,0,0,0,1,0,0,0,177
1.79175946922805,9.87816974455184,1.38629436111989,1,0,0,0,0,0,0,0,0,0,246
2.30258509299405,7.17011954344963,0.693147180559945,0,0,0,1,0,1,1,1,1,1,472
1.79175946922805,10.3056137593788,1.09861228866811,1,0,0,1,0,0,1,1,1,1,432
2.19722457733622,10.0033328875058,1.09861228866811,0,1,0,1,0,0,1,0,1,1,292
2.30258509299405,11.0020998412042,0,0,1,1,1,1,1,1,0,0,1,2101
1.94591014905531,10.4282160814711,1.09861228866811,0,1,0,0,0,1,1,1,0,1,430
1.79175946922805,8.77955745588373,1.09861228866811,0,0,0,0,0,0,1,0,0,0,179
2.07944154167984,10.0033328875058,1.09861228866811,0,1,0,0,0,0,1,1,1,1,311
2.30258509299405,11.0020998412042,1.79175946922805,0,1,0,1,0,0,0,1,0,1,351
1.94591014905531,10.5713169251118,0,0,0,0,0,0,1,1,1,1,1,357
1.38629436111989,9.04192172035122,0.693147180559945,1,0,1,1,0,0,0,0,0,1,193
1.79175946922805,9.36734412078585,0.693147180559945,0,1,0,1,0,1,1,0,0,1,328
1.79175946922805,9.04192172035122,0.693147180559945,0,1,0,1,0,1,1,0,0,0,217
1.79175946922805,9.568014816248,1.09861228866811,0,1,0,0,0,0,0,0,0,1,276
1.79175946922805,10.0033328875058,0,1,0,0,1,0,1,1,0,0,1,772
2.07944154167984,11.0020998412042,1.6094379124341,0,1,0,1,0,1,1,1,1,1,803
2.07944154167984,10.4282160814711,1.6094379124341,0,1,0,1,0,1,1,0,0,1,392
2.07944154167984,10.1145585226161,0.693147180559945,0,1,0,0,0,0,0,1,0,1,280
2.19722457733622,10.3056137593788,1.09861228866811,1,0,0,1,0,0,0,0,0,1,571
2.07944154167984,10.1145585226161,1.38629436111989,0,0,0,0,0,0,1,0,0,1,227
1.79175946922805,9.568014816248,0.693147180559945,1,0,0,1,0,1,1,0,0,0,383
2.19722457733622,10.0033328875058,1.38629436111989,0,1,0,1,0,1,1,1,1,1,545
2.07944154167984,10.5713169251118,1.38629436111989,0,0,0,1,0,1,1,1,0,1,632
2.07944154167984,8.26873183211774,0,0,1,1,1,0,0,0,0,0,0,218
2.19722457733622,9.73506890091116,1.38629436111989,0,1,0,1,0,1,1,1,1,1,797
1.79175946922805,8.26873183211774,0.693147180559945,0,1,0,0,0,0,0,0,0,0,248
2.07944154167984,10.2146419811731,1.09861228866811,0,0,0,0,1,1,1,1,1,1,1045
2.19722457733622,10.4282160814711,1.6094379124341,0,1,0,1,1,0,0,0,0,1,366
1.79175946922805,9.73506890091116,0.693147180559945,0,1,0,0,0,0,0,0,0,0,189
2.07944154167984,9.568014816248,1.09861228866811,0,1,0,1,0,0,1,0,0,1,168
1.94591014905531,10.5713169251118,1.09861228866811,0,1,0,0,0,1,1,1,0,1,569
1.94591014905531,9.04192172035122,0.693147180559945,1,0,0,1,0,1,1,1,0,0,349
1.79175946922805,10.1145585226161,1.09861228866811,1,0,0,0,0,0,1,0,0,1,619
1.6094379124341,10.5713169251118,0.693147180559945,1,0,1,0,0,0,0,0,0,0,304
1.79175946922805,9.568014816248,1.38629436111989,0,0,0,0,0,0,1,0,0,0,150
1.94591014905531,9.04192172035122,0.693147180559945,0,1,0,0,0,0,1,0,0,0,140
1.79175946922805,9.04192172035122,0.693147180559945,0,1,0,0,0,0,1,0,0,0,145
2.07944154167984,10.0033328875058,1.09861228866811,1,0,0,1,0,0,1,1,1,1,763
1.79175946922805,9.04192172035122,0.693147180559945,1,0,0,1,0,0,0,0,0,0,145
2.07944154167984,9.04192172035122,0.693147180559945,0,1,0,0,0,1,1,0,0,0,441
1.79175946922805,9.04192172035122,1.09861228866811,0,0,0,1,0,0,0,0,0,0,301
1.79175946922805,10.3056137593788,1.09861228866811,0,1,0,1,0,0,0,0,0,1,449
1.79175946922805,9.73506890091116,1.38629436111989,0,0,0,0,0,0,1,1,0,1,354
2.07944154167984,10.0033328875058,1.38629436111989,0,1,0,1,0,0,1,1,0,1,469
1.79175946922805,9.04192172035122,0.693147180559945,1,0,0,1,0,0,1,0,0,1,413
1.79175946922805,10.1145585226161,1.09861228866811,0,1,0,0,0,0,1,0,0,1,455
1.6094379124341,9.18502256399189,0.693147180559945,0,0,0,1,0,0,0,0,0,1,226
1.79175946922805,10.3056137593788,1.09861228866811,1,0,0,1,0,0,1,1,0,0,560
2.30258509299405,10.1145585226161,1.38629436111989,0,0,0,0,0,0,1,0,0,1,309
1.94591014905531,10.3056137593788,1.38629436111989,0,1,0,0,0,0,1,0,0,1,406
1.79175946922805,10.0033328875058,1.38629436111989,0,1,0,1,0,1,1,0,0,0,428
1.94591014905531,9.18502256399189,1.79175946922805,0,0,0,0,0,0,0,0,0,0,226
1.94591014905531,9.87816974455184,1.38629436111989,1,0,0,1,0,0,1,1,0,0,622
1.94591014905531,10.3056137593788,0.693147180559945,0,0,0,1,0,1,1,1,0,1,285
1.94591014905531,10.2146419811731,1.09861228866811,0,0,0,1,0,1,1,0,0,1,412
1.79175946922805,10.0033328875058,1.38629436111989,1,0,0,1,0,1,1,0,0,1,674
1.6094379124341,9.87816974455184,0.693147180559945,0,0,0,1,0,1,1,0,0,1,464
2.19722457733622,11.0020998412042,1.09861228866811,0,1,0,1,0,1,1,0,1,1,500
2.07944154167984,10.2146419811731,1.38629436111989,0,0,0,0,1,0,0,0,0,1,480
1.6094379124341,10.4282160814711,1.09861228866811,0,0,0,1,0,1,1,0,0,1,229
1.94591014905531,10.4282160814711,1.6094379124341,0,0,0,0,0,1,1,1,0,0,208
2.30258509299405,10.2146419811731,1.09861228866811,0,0,0,0,0,0,1,1,1,1,671
1.94591014905531,10.4282160814711,1.38629436111989,0,1,0,0,0,1,1,1,0,1,535
1.94591014905531,10.4282160814711,1.6094379124341,0,1,0,1,0,0,1,1,0,1,375
1.79175946922805,9.568014816248,0.693147180559945,0,1,0,0,0,0,1,1,0,0,431
1.94591014905531,10.6964800680658,1.09861228866811,0,1,0,0,0,0,0,1,0,0,313
1.94591014905531,9.36734412078585,1.09861228866811,0,1,0,0,0,0,1,1,0,1,324
2.07944154167984,9.04192172035122,1.38629436111989,0,1,0,0,0,0,1,0,0,1,541
1.79175946922805,8.26873183211774,0,0,1,0,0,0,0,1,0,0,0,62
1.79175946922805,9.568014816248,0,1,0,1,1,0,1,1,0,0,0,141
1.79175946922805,9.18502256399189,1.38629436111989,0,0,0,0,0,1,1,0,0,1,792
1.94591014905531,9.36734412078585,1.6094379124341,0,1,0,1,0,0,0,1,0,0,539
1.79175946922805,10.4282160814711,1.38629436111989,0,0,0,1,1,0,1,1,0,1,416
1.79175946922805,10.4282160814711,0.693147180559945,1,0,0,1,0,0,1,1,1,1,514
1.79175946922805,9.568014816248,1.09861228866811,0,0,0,0,0,0,0,0,0,0,300
1.79175946922805,9.87816974455184,1.38629436111989,0,0,0,1,1,0,0,0,0,1,345
2.07944154167984,9.04192172035122,1.09861228866811,0,1,0,1,0,0,1,0,0,1,575
2.07944154167984,10.4282160814711,0,1,0,0,0,0,0,0,0,0,1,241
2.19722457733622,9.87816974455184,0.693147180559945,0,0,0,1,0,0,0,1,0,0,451
1.79175946922805,9.73506890091116,1.38629436111989,0,1,0,1,0,0,0,0,0,0,477
1.6094379124341,9.568014816248,0.693147180559945,0,1,0,0,0,1,1,0,0,1,90
2.07944154167984,10.807705703176,0.693147180559945,1,0,0,1,0,0,1,0,0,0,298
1.94591014905531,10.2146419811731,1.38629436111989,0,1,0,0,1,0,1,0,0,1,306
2.19722457733622,10.5713169251118,1.09861228866811,1,0,0,1,0,0,1,0,1,1,744
1.94591014905531,8.77955745588373,0,1,0,0,1,0,0,1,0,0,0,424
1.79175946922805,9.87816974455184,1.09861228866811,1,0,0,0,0,0,1,0,0,0,480
1.38629436111989,8.26873183211774,0,0,0,1,0,0,0,0,0,0,0,49
1.6094379124341,10.0033328875058,0,1,0,0,0,0,0,0,0,0,0,361
1.94591014905531,10.3056137593788,0.693147180559945,1,0,0,0,0,1,1,1,0,0,267
2.19722457733622,10.807705703176,1.38629436111989,0,1,1,1,0,1,1,0,0,1,1343
1.79175946922805,10.1145585226161,1.09861228866811,0,1,0,0,0,0,0,0,0,1,355
2.19722457733622,10.4282160814711,1.09861228866811,1,0,0,1,0,1,1,1,1,1,738
1.79175946922805,8.26873183211774,0,1,0,0,0,0,0,0,0,0,0,227
1.94591014905531,9.87816974455184,0,0,1,0,0,1,1,1,0,0,0,347
1.94591014905531,9.568014816248,0.693147180559945,1,0,0,1,0,1,1,0,1,1,745
1.94591014905531,9.36734412078585,0.693147180559945,1,0,0,1,0,0,0,0,0,0,286
1.94591014905531,10.0033328875058,0,0,0,0,0,0,0,0,1,0,0,102
1.79175946922805,9.73506890091116,1.38629436111989,0,0,0,1,0,0,1,0,0,0,442
1.79175946922805,9.73506890091116,0.693147180559945,1,0,0,0,0,0,1,0,1,1,383
1.79175946922805,9.18502256399189,0.693147180559945,1,0,0,0,0,0,1,0,0,0,389
1.6094379124341,9.04192172035122,0.693147180559945,1,0,0,0,0,0,0,0,0,0,225
1.94591014905531,9.04192172035122,1.09861228866811,1,0,0,1,0,1,1,0,0,0,280
2.19722457733622,9.18502256399189,0.693147180559945,1,0,0,0,0,0,0,0,0,0,235
2.07944154167984,9.04192172035122,0,0,1,0,1,0,1,1,0,0,1,516
1.79175946922805,9.04192172035122,1.09861228866811,0,1,0,0,0,1,1,1,0,1,678
1.6094379124341,10.1145585226161,0,1,0,0,0,0,0,0,0,0,0,176
1.6094379124341,8.26873183211774,0,1,0,0,0,0,0,1,0,0,0,22
1.6094379124341,9.568014816248,0.693147180559945,1,0,0,0,0,0,0,0,0,0,292
1.79175946922805,10.3056137593788,1.09861228866811,0,1,0,0,1,0,0,0,0,0,394
1.94591014905531,8.26873183211774,0.693147180559945,0,1,0,0,0,0,0,0,0,1,321
1.79175946922805,9.04192172035122,0.693147180559945,0,0,1,1,0,0,0,0,0,0,352
2.07944154167984,10.1145585226161,1.38629436111989,0,1,0,1,0,0,0,0,0,1,389
1.6094379124341,10.5713169251118,1.09861228866811,0,1,0,1,0,1,1,0,0,0,891
1.79175946922805,8.26873183211774,0.693147180559945,0,0,0,1,0,0,1,0,0,1,328
2.19722457733622,8.26873183211774,1.79175946922805,0,0,0,1,0,0,0,0,0,1,807
1.79175946922805,9.568014816248,0.693147180559945,0,1,0,0,0,0,1,1,0,1,362
1.94591014905531,9.87816974455184,0,0,1,0,0,0,0,1,1,0,0,171
1.79175946922805,10.0033328875058,0.693147180559945,1,0,0,0,0,0,1,1,0,0,378
1.79175946922805,8.26873183211774,0.693147180559945,0,1,0,1,0,0,0,0,0,0,172
1.94591014905531,10.5713169251118,1.38629436111989,0,0,0,1,0,0,1,0,0,1,490
1.79175946922805,10.807705703176,0.693147180559945,0,1,0,0,0,1,1,1,0,1,268
1.94591014905531,10.1145585226161,0.693147180559945,0,1,0,0,0,1,1,0,0,0,282
1.94591014905531,9.568014816248,1.09861228866811,1,0,0,0,0,0,1,0,0,0,526
2.07944154167984,10.2146419811731,1.09861228866811,0,1,0,1,0,0,1,0,0,0,470
1.94591014905531,9.568014816248,0.693147180559945,0,1,1,1,0,0,1,1,1,1,545
1.6094379124341,9.87816974455184,0.693147180559945,0,1,0,1,0,0,0,0,0,0,264
1.94591014905531,9.87816974455184,1.6094379124341,0,1,0,1,1,0,0,0,0,1,471
1.6094379124341,8.77955745588373,0.693147180559945,1,0,0,0,0,0,0,0,0,0,168
1.6094379124341,8.77955745588373,0,0,0,0,1,0,0,0,0,0,0,133
1.94591014905531,10.2146419811731,1.38629436111989,0,1,0,0,0,0,1,0,0,1,347
2.19722457733622,10.4282160814711,1.6094379124341,0,1,0,0,0,0,0,1,1,1,672
1.6094379124341,8.26873183211774,0,1,0,0,0,0,1,1,0,0,1,188
1.38629436111989,8.77955745588373,0,1,0,0,1,0,0,0,0,0,0,275
1.94591014905531,9.568014816248,1.09861228866811,0,1,0,1,0,0,1,0,0,1,341
1.6094379124341,8.77955745588373,0,1,0,1,1,0,0,0,0,0,1,857
1.38629436111989,8.26873183211774,0,1,0,0,1,0,0,0,0,0,0,162
1.79175946922805,9.87816974455184,1.38629436111989,1,0,0,0,0,1,1,0,0,0,465
1.94591014905531,10.4282160814711,1.6094379124341,0,0,0,0,0,0,1,1,0,1,282
2.19722457733622,10.0033328875058,1.6094379124341,0,0,0,1,0,1,1,1,0,1,692
2.07944154167984,10.5713169251118,1.09861228866811,0,1,0,1,0,0,0,0,0,1,284
1.38629436111989,8.26873183211774,0,0,1,0,0,0,0,0,0,0,0,147
1.38629436111989,9.04192172035122,0.693147180559945,0,1,0,0,0,0,0,0,0,1,83
1.94591014905531,9.73506890091116,0.693147180559945,0,1,0,0,0,0,1,1,0,1,264
2.30258509299405,9.87816974455184,1.6094379124341,1,0,0,1,0,0,1,0,0,1,649
1.94591014905531,9.04192172035122,1.38629436111989,1,0,0,1,0,1,1,0,0,0,513
2.19722457733622,10.3056137593788,1.38629436111989,1,0,0,1,0,1,1,0,0,0,699
2.19722457733622,10.4282160814711,1.38629436111989,0,0,0,1,1,1,1,0,1,1,466
2.07944154167984,9.73506890091116,1.6094379124341,0,1,0,0,0,0,1,1,0,1,362
1.94591014905531,9.73506890091116,1.38629436111989,0,1,0,0,0,0,0,1,0,1,413
2.30258509299405,10.6964800680658,0,0,1,0,0,0,1,1,1,0,0,264
2.30258509299405,10.3056137593788,1.09861228866811,0,1,0,1,0,1,1,1,1,1,667
1.38629436111989,9.04192172035122,0.693147180559945,0,0,0,0,0,0,1,0,0,0,96
1.94591014905531,9.04192172035122,0.693147180559945,0,0,0,0,0,0,0,0,0,0,243
1.94591014905531,9.04192172035122,0.693147180559945,1,0,0,1,0,0,0,0,0,0,535
1.79175946922805,9.36734412078585,1.38629436111989,0,1,0,0,0,0,1,1,1,1,337
2.07944154167984,9.73506890091116,1.38629436111989,0,1,0,1,1,0,0,1,0,1,598
1.79175946922805,9.04192172035122,0.693147180559945,0,0,0,0,0,0,0,1,0,1,899
2.19722457733622,9.87816974455184,1.09861228866811,0,0,0,0,0,0,1,0,0,1,419
1.94591014905531,9.36734412078585,0.693147180559945,0,1,0,1,0,1,1,0,1,1,316
1.38629436111989,9.36734412078585,0.693147180559945,1,0,0,0,0,0,1,0,0,0,225
1.79175946922805,8.77955745588373,0.693147180559945,1,0,0,0,0,0,1,0,0,0,295
1.6094379124341,8.26873183211774,0,1,0,1,1,0,0,0,0,0,0,367
1.94591014905531,9.568014816248,1.09861228866811,0,1,0,1,0,0,0,0,0,0,291
2.30258509299405,9.87816974455184,1.6094379124341,0,1,0,1,1,1,1,1,1,1,953
2.07944154167984,10.1145585226161,1.38629436111989,0,1,0,0,0,1,1,0,0,1,422
2.07944154167984,10.0033328875058,0.693147180559945,0,1,0,1,0,1,1,1,1,0,399
1.6094379124341,9.73506890091116,0,1,0,0,0,0,0,1,0,0,0,263
2.07944154167984,9.568014816248,1.38629436111989,0,0,0,1,0,0,0,0,0,1,455
1.79175946922805,9.73506890091116,0.693147180559945,1,0,0,0,0,0,0,0,0,1,184
1.79175946922805,9.87816974455184,1.09861228866811,0,1,0,1,0,1,1,0,0,0,373
1.6094379124341,8.77955745588373,0.693147180559945,0,1,0,1,0,1,1,0,0,0,293
1.94591014905531,8.77955745588373,1.38629436111989,0,0,0,0,0,0,0,1,0,0,161
1.79175946922805,9.36734412078585,1.6094379124341,0,0,1,1,0,0,0,0,0,1,649
1.38629436111989,8.77955745588373,0,0,1,0,0,0,0,1,0,0,0,79
2.07944154167984,10.2146419811731,0.693147180559945,1,0,0,0,0,1,1,1,0,1,770
1.6094379124341,9.87816974455184,1.09861228866811,0,1,1,0,0,0,1,0,0,1,820
1.79175946922805,9.87816974455184,1.09861228866811,0,0,0,1,0,1,1,0,0,0,644
1.38629436111989,8.26873183211774,0,0,1,0,0,0,0,0,0,0,1,35
1.6094379124341,9.87816974455184,0.693147180559945,0,0,0,0,0,0,0,1,0,1,182
1.6094379124341,8.26873183211774,0.693147180559945,0,0,0,0,0,0,0,0,0,0,115
1.79175946922805,10.5713169251118,1.09861228866811,0,1,0,1,0,1,1,1,0,0,513
